"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.1124"
"smog","numeric","greaterOrEqual,12.5106353410622"
"text_multinomial","numeric","greaterOrEqual,0.008738345197726"
"text_gaussian","numeric","lowerOrEqual,0.675060059293173"
"text_bernoulli","numeric","greaterOrEqual,4.14092412810951e-12"
"reporter_bugnum","numeric","greaterOrEqual,19.7295123226941"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.966199553010829"
"assignee_recent_bugnum","numeric","lowerOrEqual,11.9396845512092"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957102389596173"
"count_summ_before","numeric","greaterOrEqual,0.0390085820108652"
"wordsDiff","numeric","lowerOrEqual,-0.0275570980738848"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.91349848080426"
"collab_betweenness","numeric","lowerOrEqual,0.265656565656566"
"collab_closeness","numeric","lowerOrEqual,0.406976744186047"
"collab_eigen_vector","numeric","lowerOrEqual,0.422578961477525"
"collab_in_degree","numeric","greaterOrEqual,23.2452054300811"
