"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.8018867924528"
"colemanlieu","numeric","greaterOrEqual,15.3964609556466"
"text_multinomial","numeric","greaterOrEqual,0.0466678139227532"
"text_gaussian","numeric","lowerOrEqual,0.476714078802615"
"text_bernoulli","numeric","greaterOrEqual,0.0007240121569543"
"reporter_bugnum","numeric","lowerOrEqual,53.966856601648"
"reporter_recent_bugnum","numeric","greaterOrEqual,10.0329180229455"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.907863305036009"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.91563760326244"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.90700024569533"
"count_summ_before","numeric","lowerOrEqual,0.990852206246927"
"wordsDiff","numeric","lowerOrEqual,-0.123910794267431"
"sp_diff","numeric","lowerOrEqual,-0.374978645006195"
"sp_sprint","numeric","greaterOrEqual,4.00587961496785"
"collab_betweenness","numeric","greaterOrEqual,0.2954802259887"
"collab_closeness","numeric","lowerOrEqual,0.466666666666667"
"collab_in_degree","numeric","greaterOrEqual,15.0051230983809"
"collab_kcore","numeric","lowerOrEqual,1.99977132119238"
