"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99902003328316"
"colemanlieu","numeric","greaterOrEqual,16.0382"
"smog","numeric","lowerOrEqual,13.4426122439474"
"text_gaussian","numeric","greaterOrEqual,0.087391700129956"
"text_bernoulli","numeric","greaterOrEqual,1.25164028838999e-09"
"text_complement","numeric","greaterOrEqual,0.143073749314209"
"reporter_bugnum","numeric","lowerOrEqual,18.7890635102522"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.93533049756661"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.940093797827638"
"assignee_bugnum","numeric","greaterOrEqual,14.9228239655495"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.00420492282137"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940043244192381"
"count_summ_before","numeric","lowerOrEqual,0.621759029570967"
"wordsDiff","numeric","lowerOrEqual,-0.0941472863778472"
"sp_diff","numeric","lowerOrEqual,-0.278639471391216"
"collab_betweenness","numeric","greaterOrEqual,0.3557741109337"
"collab_closeness","numeric","lowerOrEqual,0.476116170532656"
"collab_in_degree","numeric","lowerOrEqual,23.6515338458121"
"collab_kcore","numeric","lowerOrEqual,1.86130456463434"
