"collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","issue_key","reporter"
0.3,0.5,0.0,0.0,3.0,1.0,3.0,6.0,"TDQ-16758","sizhaoliu"
0.21818181818181817,0.2727272727272727,0.0,0.0,3.0,1.0,8.0,11.0,"TDQ-16603","dprot"
0.33928571428571425,0.625,0.0,0.4472154152229262,5.0,2.0,4.0,9.0,"TDQ-16473","sizhaoliu"
0.30128205128205127,0.6153846153846154,0.0,0.37796831789798135,8.0,2.0,6.0,14.0,"TDQ-16472","scorreia"
0.33928571428571425,0.625,0.0,0.4472154152229262,5.0,2.0,4.0,9.0,"TDQ-16445","sizhaoliu"
0.6538461538461539,0.7692307692307693,0.0,0.6488849825718226,10.0,2.0,11.0,21.0,"TDQ-16354","xqliu"
0.6538461538461539,0.7692307692307693,0.0,0.6488849825718226,10.0,2.0,11.0,21.0,"TDQ-16326","xqliu"
0.3818181818181818,0.45454545454545453,0.0,0.5000012386166853,5.0,2.0,9.0,14.0,"TDQ-16304","yyin"
0.5666666666666667,0.8,0.0,0.6454966436247732,8.0,2.0,7.0,15.0,"TDQ-16300","qiongli"
0.3818181818181818,0.45454545454545453,0.0,0.5000012386166853,5.0,2.0,9.0,14.0,"TDQ-16235","yyin"
0.30000000000000004,0.5333333333333333,0.0,0.3333368497964936,8.0,2.0,8.0,16.0,"TDQ-16219","scorreia"
0.30000000000000004,0.5333333333333333,0.0,0.3333368497964936,8.0,2.0,8.0,16.0,"TDQ-16218","scorreia"
0.3090909090909091,0.45454545454545453,0.0,0.35355653758340133,5.0,2.0,7.0,12.0,"TDQ-16217","sizhaoliu"
0.6538461538461539,0.7692307692307693,0.0,0.6488849825718226,10.0,2.0,11.0,21.0,"TDQ-16208","xqliu"
0.3447368421052632,0.4,0.0,0.47673287361646893,8.0,2.0,17.0,25.0,"TDQ-16188","xywang"
0.40789473684210525,0.45,0.0,0.5291490261926385,9.0,2.0,18.0,27.0,"TDQ-16108","xywang"
0.3818181818181818,0.45454545454545453,0.0,0.5000012386166852,5.0,2.0,9.0,14.0,"TDQ-16086","dprot"
0.45454545454545453,0.5454545454545454,0.0,0.5547005575289948,6.0,2.0,9.0,15.0,"TDQ-16056","yyin"
0.4807692307692307,0.7692307692307693,0.0,0.6201730140126792,10.0,2.0,8.0,18.0,"TDQ-16007","zshen"
0.40789473684210525,0.45,0.0,0.5291490261926385,9.0,2.0,18.0,27.0,"TDQ-15994","xywang"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TDQ-15879","wyuan"
0.3043478260869565,0.30434782608695654,0.0,0.4830448974245505,7.0,2.0,23.0,30.0,"TDQ-15858","msjian"
0.43333333333333335,0.47619047619047616,0.0,0.5443325526075945,10.0,2.0,19.0,29.0,"TDQ-15852","xqliu"
0.3605072463768116,0.375,0.0,0.508001884276321,9.0,2.0,23.0,32.0,"TDQ-15846","xywang"
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,"TDQ-15845","xjliu"
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,"TDQ-15793","afourmi2"
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,"TDQ-15761","afourmi2"
0.43333333333333335,0.47619047619047616,0.0,0.5443325526075945,10.0,2.0,19.0,29.0,"TDQ-15723","xqliu"
0.28,0.28,0.0,0.4677093461940405,7.0,2.0,25.0,32.0,"TDQ-15682","msjian"
0.3108465608465608,0.32142857142857145,0.0,0.47809279046789804,9.0,2.0,27.0,36.0,"TDQ-15631","xywang"
0.28,0.28,0.0,0.4677093461940405,7.0,2.0,25.0,32.0,"TDQ-15600","msjian"
0.24583333333333332,0.3125,0.0,0.2773553068534317,5.0,2.0,12.0,17.0,"TDQ-15596","vlesquere"
0.3968253968253968,0.5,0.0,0.5163995389104384,14.0,2.0,22.0,36.0,"TDQ-15456","scorreia"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TDQ-15424","jsomsanith"
0.38636363636363635,0.4166666666666667,0.0,0.5163973723083181,5.0,2.0,11.0,16.0,"TDQ-15410","nlegeay"
0.38636363636363635,0.4166666666666667,0.0,0.5163973723083181,5.0,2.0,11.0,16.0,"TDQ-15401","nlegeay"
0.4408866995073892,0.5517241379310345,0.0,0.550483910506519,16.0,2.0,23.0,39.0,"TDQ-15386","scorreia"
0.46212121212121215,0.5,0.0,0.5590165068263566,6.0,2.0,11.0,17.0,"TDQ-15344","nlegeay"
0.37000000000000005,0.4,0.0,0.5080019826180809,10.0,2.0,23.0,33.0,"TDQ-15339","xqliu"
0.3,0.3,0.0,0.4803830517843258,9.0,2.0,30.0,39.0,"TDQ-15298","xywang"
0.3225806451612903,0.3225806451612903,0.0,0.49386632879334386,10.0,2.0,31.0,41.0,"TDQ-15253","xywang"
0.3078947368421053,0.4,0.0,0.40825025194683995,8.0,2.0,15.0,23.0,"TDQ-15223","vlesquere"
0.30049261083743845,0.3103448275862069,0.0,0.47140585961804815,9.0,2.0,28.0,37.0,"TDQ-15214","msjian"
0.42894736842105263,0.5,0.0,0.5400604021160532,10.0,2.0,17.0,27.0,"TDQ-15141","zshen"
0.15151515151515152,0.8333333333333334,0.0,0.0,10.0,1.0,2.0,12.0,"TDQ-15121","gvaznunes"
0.3225806451612903,0.3548387096774194,0.0,0.4714060371137235,11.0,2.0,28.0,39.0,"TDQ-15092","xqliu"
0.3225806451612903,0.3548387096774194,0.0,0.4714060371137235,11.0,2.0,28.0,39.0,"TDQ-15091","xqliu"
0.4050420168067227,0.4857142857142857,0.0,0.5244024121971138,17.0,2.0,29.0,46.0,"TDQ-15084","scorreia"
0.47058823529411764,0.5294117647058824,0.0,0.5640748270883248,9.0,2.0,15.0,24.0,"TDQ-15079","qiongli"
0.46666666666666673,0.5714285714285714,0.0,0.5656870900591736,12.0,2.0,17.0,29.0,"TDQ-15054","dprot"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-15038","nlegeay"
0.396031746031746,0.4722222222222222,0.0,0.5179677646970973,17.0,2.0,30.0,47.0,"TDQ-15023","scorreia"
0.2555555555555556,0.8,0.0,0.5000022252480097,8.0,2.0,3.0,11.0,"TDQ-15015","jdenantes"
0.2555555555555556,0.8,0.0,0.5000022252480097,8.0,2.0,3.0,11.0,"TDQ-14987","jdenantes"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14978","nlegeay"
0.396031746031746,0.4722222222222222,0.0,0.5179677646970973,17.0,2.0,30.0,47.0,"TDQ-14970","scorreia"
0.3051948051948052,0.4090909090909091,0.0,0.3973618086833661,9.0,2.0,16.0,25.0,"TDQ-14953","vlesquere"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14945","nlegeay"
0.23636363636363636,0.8181818181818182,0.0,0.5000022888267993,9.0,2.0,3.0,12.0,"TDQ-14932","jdenantes"
0.1923076923076923,0.7692307692307693,0.0,0.0,10.0,1.0,3.0,13.0,"TDQ-14925","gvaznunes"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14902","nlegeay"
0.2196969696969697,0.8333333333333334,0.0,0.5000023408458207,10.0,2.0,3.0,13.0,"TDQ-14893","jdenantes"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14877","nlegeay"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14876","nlegeay"
0.5256410256410257,0.6153846153846154,0.0,0.5940894453120231,8.0,2.0,11.0,19.0,"TDQ-14875","nlegeay"
0.28125,0.28125,0.0,0.4685198907267327,9.0,2.0,32.0,41.0,"TDQ-14845","msjian"
0.3904694167852063,0.4473684210526316,0.0,0.5163996859459187,17.0,2.0,33.0,50.0,"TDQ-14836","scorreia"
0.1923076923076923,0.7692307692307693,0.0,0.0,10.0,1.0,3.0,13.0,"TDQ-14828","gvaznunes"
0.3904694167852063,0.4473684210526316,0.0,0.5163996859459187,17.0,2.0,33.0,50.0,"TDQ-14792","scorreia"
