"issue_key","issuetype","created","reporter","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate"
"MDL-52675","Task","2016-01-07T15:44:44.000+0000","fred","fred",70,20,0.8723404255319149,70,20,0.8723404255319149,0,0,0
"MDL-52561","Improvement","2015-12-18T22:32:44.000+0000","sergeg55","sergeg55",2,2,0.75,2,2,0.75,0,0,0
"MDL-52432","Task","2015-12-07T19:10:18.000+0000","fred","fred",69,25,0.8723404255319149,69,25,0.8723404255319149,0,0,0
"MDL-52426","Task","2015-12-07T14:44:58.000+0000","fred","fred",68,24,0.8723404255319149,68,24,0.8723404255319149,0,0,0
"MDL-52424","Bug","2015-12-07T12:22:02.000+0000","fred","fred",67,23,0.8723404255319149,67,23,0.8723404255319149,0,0,0
"MDL-52418","Bug","2015-12-05T03:34:59.000+0000","gaudreaj","gaudreaj",5,5,0.9,5,5,0.9,0,0,0
"MDL-52282","Task","2015-11-24T14:51:10.000+0000","fred","fred",66,22,0.8723404255319149,66,22,0.8723404255319149,0,0,0
"MDL-52272","Bug","2015-11-23T18:32:27.000+0000","fred","fred",65,21,0.8723404255319149,65,21,0.8723404255319149,0,0,0
"MDL-52242","Bug","2015-11-20T12:08:51.000+0000","fred","fred",64,20,0.8723404255319149,64,20,0.8723404255319149,0,0,0
"MDL-52235","Bug","2015-11-20T01:03:36.000+0000","gaudreaj","gaudreaj",4,4,0.9,4,4,0.9,0,0,0
"MDL-52233","Improvement","2015-11-20T00:00:09.000+0000","gaudreaj","gaudreaj",3,3,0.9,3,3,0.9,0,0,0
"MDL-52229","Bug","2015-11-19T19:52:42.000+0000","fred","fred",63,19,0.8723404255319149,63,19,0.8723404255319149,0,0,0
"MDL-52122","Task","2015-11-13T18:19:20.000+0000","fred","fred",62,18,0.8723404255319149,62,18,0.8723404255319149,0,0,0
"MDL-52106","Bug","2015-11-12T15:57:14.000+0000","fred","fred",61,17,0.8723404255319149,61,17,0.8723404255319149,0,0,0
"MDL-52104","Improvement","2015-11-12T08:05:36.000+0000","gaudreaj","gaudreaj",2,2,0.9,2,2,0.9,0,0,0
"MDL-52062","Bug","2015-11-09T13:50:07.000+0000","fred","fred",60,16,0.8723404255319149,60,16,0.8723404255319149,0,0,0
"MDL-52051","Task","2015-11-06T19:17:01.000+0000","poltawski","poltawski",13,0,0.8571428571428571,13,0,0.8571428571428571,0,0,0
"MDL-51968","Task","2015-10-29T14:40:29.000+0000","fred","fred",59,15,0.8723404255319149,59,15,0.8723404255319149,0,0,0
"MDL-51963","Improvement","2015-10-29T13:17:15.000+0000","fred","fred",58,14,0.8723404255319149,58,14,0.8723404255319149,0,0,0
"MDL-51962","Bug","2015-10-29T13:14:22.000+0000","fred","fred",57,13,0.8723404255319149,57,13,0.8723404255319149,0,0,0
"MDL-51953","Bug","2015-10-29T04:56:10.000+0000","gaudreaj","gaudreaj",1,1,0.9,1,1,0.9,0,0,0
"MDL-51942","Bug","2015-10-28T10:59:53.000+0000","fred","fred",56,12,0.8723404255319149,56,12,0.8723404255319149,0,0,0
"MDL-51870","Task","2015-10-22T18:47:31.000+0000","fred","fred",55,11,0.8723404255319149,55,11,0.8723404255319149,0,0,0
"MDL-51869","Task","2015-10-22T18:31:55.000+0000","fred","fred",54,10,0.8723404255319149,54,10,0.8723404255319149,0,0,0
"MDL-51866","Task","2015-10-22T17:27:44.000+0000","fred","fred",53,9,0.8723404255319149,53,9,0.8723404255319149,0,0,0
"MDL-51862","Improvement","2015-10-22T14:55:56.000+0000","fred","fred",52,8,0.8723404255319149,52,8,0.8723404255319149,0,0,0
"MDL-51805","Bug","2015-10-16T17:45:22.000+0000","fred","fred",51,7,0.8723404255319149,51,7,0.8723404255319149,0,0,0
"MDL-51791","Bug","2015-10-15T15:25:56.000+0000","fred","fred",50,6,0.8723404255319149,50,6,0.8723404255319149,10,0,1.0
"MDL-51758","Task","2015-10-14T12:15:28.000+0000","dobedobedoh","dobedobedoh",30,0,0.9375,30,0,0.9375,34,0,0.9444444444444444
"MDL-51682","Improvement","2015-10-07T12:59:29.000+0000","fred","fred",49,5,0.8723404255319149,49,5,0.8723404255319149,0,0,0
"MDL-51647","Task","2015-10-02T18:50:21.000+0000","fred","fred",48,4,0.8723404255319149,48,4,0.8723404255319149,0,0,0
"MDL-51646","Bug","2015-10-02T18:48:03.000+0000","fred","fred",47,3,0.8723404255319149,47,3,0.8723404255319149,0,0,0
"MDL-51644","Task","2015-10-02T18:29:55.000+0000","fred","fred",46,2,0.8723404255319149,46,2,0.8723404255319149,0,0,0
"MDL-51638","Bug","2015-10-02T17:18:52.000+0000","fred","fred",45,1,0.8723404255319149,45,1,0.8723404255319149,0,0,0
"MDL-51602","New Feature","2015-09-30T03:21:16.000+0000","sergeg55","sergeg55",1,1,0.75,1,1,0.75,0,0,0
"MDL-51598","Bug","2015-09-30T00:23:48.000+0000","sergeg55","sergeg55",0,0,0.75,0,0,0.75,0,0,0
"MDL-51580","Task","2015-09-28T17:44:02.000+0000","stronk7","stronk7",10,0,0.9230769230769231,10,0,0.9230769230769231,0,0,0
"MDL-51513","Task","2015-09-24T01:15:36.000+0000","gaudreaj","gaudreaj",0,0,0.9,0,0,0.9,0,0,0
"MDL-51504","Bug","2015-09-23T13:55:11.000+0000","fred","fred",44,0,0.8723404255319149,44,0,0.8723404255319149,0,0,0
"MDL-51233","Task","2015-08-28T07:43:18.000+0000","markn","markn",21,0,0.8636363636363636,21,0,0.8636363636363636,0,0,0
"MDL-51045","Task","2015-08-07T12:39:55.000+0000","damyon","damyon",93,7,0.9215686274509803,93,7,0.9215686274509803,0,0,0
"MDL-51042","Task","2015-08-07T12:36:08.000+0000","damyon","damyon",92,6,0.9215686274509803,92,6,0.9215686274509803,26,0,0.8148148148148148
"MDL-51039","Task","2015-08-07T12:32:28.000+0000","damyon","damyon",91,5,0.9215686274509803,91,5,0.9215686274509803,0,0,0
"MDL-51034","Task","2015-08-07T12:12:18.000+0000","damyon","damyon",90,4,0.9215686274509803,90,4,0.9215686274509803,0,0,0
"MDL-51033","Task","2015-08-07T11:52:35.000+0000","damyon","damyon",89,3,0.9215686274509803,89,3,0.9215686274509803,0,0,0
"MDL-51029","Task","2015-08-07T11:31:15.000+0000","damyon","damyon",88,2,0.9215686274509803,88,2,0.9215686274509803,0,0,0
"MDL-51026","Task","2015-08-07T10:37:25.000+0000","damyon","damyon",87,1,0.9215686274509803,87,1,0.9215686274509803,0,0,0
"MDL-51024","Task","2015-08-07T10:30:01.000+0000","damyon","damyon",86,0,0.9215686274509803,86,0,0.9215686274509803,0,0,0
"MDL-50267","Task","2015-05-18T10:16:26.000+0000","marina","marina",14,1,0.8235294117647058,14,1,0.8235294117647058,0,0,0
"MDL-50182","Task","2015-05-11T07:33:35.000+0000","stronk7","stronk7",9,0,0.9230769230769231,9,0,0.9230769230769231,0,0,0
"MDL-50051","Task","2015-04-29T18:24:51.000+0000","marina","marina",13,0,0.8235294117647058,13,0,0.8235294117647058,0,0,0
"MDL-49599","Task","2015-03-20T10:27:25.000+0000","dobedobedoh","dobedobedoh",29,0,0.9375,29,0,0.9375,0,0,0
"MDL-49533","Improvement","2015-03-16T14:47:04.000+0000","damyon","damyon",85,1,0.9215686274509803,85,1,0.9215686274509803,33,0,0.9444444444444444
"MDL-49464","New Feature","2015-03-10T14:29:20.000+0000","damyon","damyon",84,0,0.9215686274509803,84,0,0.9215686274509803,0,0,0
"MDL-47490","Task","2014-10-01T13:31:09.000+0000","dobedobedoh","dobedobedoh",28,5,0.9375,28,5,0.9375,32,5,0.9444444444444444
"MDL-47460","Bug","2014-09-30T09:54:38.000+0000","lameze","lameze",0,0,1.0,0,0,1.0,1,0,1.0
"MDL-47244","Bug","2014-09-15T17:38:32.000+0000","jethac","jethac",10,7,0.9090909090909091,10,7,0.9090909090909091,6,2,1.0
"MDL-47242","Bug","2014-09-15T14:23:02.000+0000","jethac","jethac",9,6,0.9090909090909091,9,6,0.9090909090909091,0,0,0
"MDL-47171","New Feature","2014-09-09T11:18:25.000+0000","ankit_frenz","ankit_frenz",45,16,0.5869565217391305,45,16,0.5869565217391305,0,0,0
"MDL-47153","New Feature","2014-09-08T14:59:39.000+0000","ankit_frenz","ankit_frenz",44,15,0.5869565217391305,44,15,0.5869565217391305,0,0,0
"MDL-47152","New Feature","2014-09-08T14:38:06.000+0000","ankit_frenz","ankit_frenz",43,14,0.5869565217391305,43,14,0.5869565217391305,0,0,0
"MDL-47148","New Feature","2014-09-08T12:11:13.000+0000","ankit_frenz","ankit_frenz",42,13,0.5869565217391305,42,13,0.5869565217391305,0,0,0
"MDL-47147","Task","2014-09-08T09:51:39.000+0000","salvetore","salvetore",14,4,0.9333333333333333,14,4,0.9333333333333333,0,0,0
"MDL-47127","Bug","2014-09-05T14:03:36.000+0000","ankit_frenz","ankit_frenz",41,17,0.5869565217391305,41,17,0.5869565217391305,5,0,1.0
"MDL-46923","Bug","2014-08-21T13:03:16.000+0000","markn","markn",20,1,0.8636363636363636,20,1,0.8636363636363636,19,1,0.9
"MDL-46846","Bug","2014-08-15T12:32:40.000+0000","fred","fred",43,12,0.8723404255319149,43,12,0.8723404255319149,25,1,0.8148148148148148
"MDL-46821","Bug","2014-08-14T12:09:36.000+0000","salvetore","salvetore",13,3,0.9333333333333333,13,3,0.9333333333333333,0,0,0
"MDL-46819","Sub-task","2014-08-14T11:57:09.000+0000","salvetore","salvetore",12,2,0.9333333333333333,12,2,0.9333333333333333,0,0,0
"MDL-46772","Bug","2014-08-12T08:39:47.000+0000","dobedobedoh","dobedobedoh",26,4,0.9375,26,4,0.9375,30,5,0.9444444444444444
"MDL-46748","Bug","2014-08-09T00:32:22.000+0000","poltawski","poltawski",12,0,0.8571428571428571,12,0,0.8571428571428571,24,0,0.8148148148148148
"MDL-46696","Bug","2014-08-06T13:31:32.000+0000","fred","fred",42,11,0.8723404255319149,42,11,0.8723404255319149,0,0,0
"MDL-46695","Task","2014-08-06T12:12:03.000+0000","salvetore","salvetore",10,0,0.9333333333333333,10,0,0.9333333333333333,0,0,0
"MDL-46678","Bug","2014-08-05T14:17:25.000+0000","ankit_frenz","ankit_frenz",40,16,0.5869565217391305,40,16,0.5869565217391305,0,0,0
"MDL-46662","Sub-task","2014-08-04T10:09:44.000+0000","dobedobedoh","dobedobedoh",25,3,0.9375,25,3,0.9375,0,0,0
"MDL-46649","Bug","2014-08-01T16:13:25.000+0000","fred","fred",41,10,0.8723404255319149,41,10,0.8723404255319149,0,0,0
"MDL-46646","Bug","2014-08-01T10:43:41.000+0000","dobedobedoh","dobedobedoh",24,2,0.9375,24,2,0.9375,29,4,0.9444444444444444
"MDL-46600","Bug","2014-07-30T10:13:06.000+0000","jethac","jethac",8,6,0.9090909090909091,8,6,0.9090909090909091,0,0,0
"MDL-46599","Bug","2014-07-30T10:12:15.000+0000","jethac","jethac",7,5,0.9090909090909091,7,5,0.9090909090909091,0,0,0
"MDL-46574","Task","2014-07-29T11:17:29.000+0000","fred","fred",40,9,0.8723404255319149,40,9,0.8723404255319149,0,0,0
"MDL-46573","Task","2014-07-29T11:15:16.000+0000","fred","fred",39,8,0.8723404255319149,39,8,0.8723404255319149,0,0,0
"MDL-46572","Task","2014-07-29T11:13:35.000+0000","fred","fred",38,7,0.8723404255319149,38,7,0.8723404255319149,0,0,0
"MDL-46571","Task","2014-07-29T11:11:59.000+0000","fred","fred",37,6,0.8723404255319149,37,6,0.8723404255319149,0,0,0
"MDL-46570","Task","2014-07-29T11:10:33.000+0000","fred","fred",36,5,0.8723404255319149,36,5,0.8723404255319149,0,0,0
"MDL-46569","Task","2014-07-29T11:08:54.000+0000","fred","fred",35,4,0.8723404255319149,35,4,0.8723404255319149,0,0,0
"MDL-46568","Task","2014-07-29T11:07:34.000+0000","fred","fred",34,3,0.8723404255319149,34,3,0.8723404255319149,0,0,0
"MDL-46567","Task","2014-07-29T11:06:30.000+0000","fred","fred",33,2,0.8723404255319149,33,2,0.8723404255319149,0,0,0
"MDL-46548","New Feature","2014-07-28T16:33:43.000+0000","jethac","jethac",6,4,0.9090909090909091,6,4,0.9090909090909091,0,0,0
"MDL-46546","Bug","2014-07-28T14:54:51.000+0000","jethac","jethac",5,3,0.9090909090909091,5,3,0.9090909090909091,0,0,0
"MDL-46523","Improvement","2014-07-25T10:51:25.000+0000","jethac","jethac",4,3,0.9090909090909091,4,3,0.9090909090909091,5,3,1.0
"MDL-46510","New Feature","2014-07-24T16:56:50.000+0000","ankit_frenz","ankit_frenz",39,15,0.5869565217391305,39,15,0.5869565217391305,0,0,0
"MDL-46496","Bug","2014-07-24T04:32:52.000+0000","jhoopes","jhoopes",0,0,1.0,0,0,1.0,28,3,0.9444444444444444
"MDL-46346","Bug","2014-07-13T17:18:35.000+0000","andyjdavis","andyjdavis",6,3,1.0,6,3,1.0,5,3,1.0
"MDL-46316","Bug","2014-07-10T15:25:09.000+0000","andyjdavis","andyjdavis",5,2,1.0,5,2,1.0,4,2,1.0
"MDL-46313","Improvement","2014-07-10T11:57:45.000+0000","dobedobedoh","dobedobedoh",23,1,0.9375,23,1,0.9375,27,2,0.9444444444444444
"MDL-46285","Improvement","2014-07-08T15:03:06.000+0000","jethac","jethac",3,3,0.9090909090909091,3,3,0.9090909090909091,4,3,1.0
"MDL-46241","New Feature","2014-07-03T15:27:36.000+0000","ankit_frenz","ankit_frenz",38,14,0.5869565217391305,38,14,0.5869565217391305,0,0,0
"MDL-46218","Bug","2014-07-01T18:10:07.000+0000","andyjdavis","andyjdavis",4,1,1.0,4,1,1.0,3,1,1.0
"MDL-46206","Bug","2014-06-30T22:13:22.000+0000","jboulen","jboulen",1,0,0.5,1,0,0.5,0,0,0.0
"MDL-46175","Improvement","2014-06-27T22:37:56.000+0000","bobpuffer","bobpuffer",2,1,0.6666666666666666,2,1,0.6666666666666666,0,0,0
"MDL-46139","Improvement","2014-06-25T23:04:22.000+0000","bobpuffer","bobpuffer",1,0,0.6666666666666666,1,0,0.6666666666666666,0,0,0
"MDL-46134","Bug","2014-06-25T16:28:08.000+0000","ankit_frenz","ankit_frenz",37,13,0.5869565217391305,37,13,0.5869565217391305,0,0,0
"MDL-46133","Bug","2014-06-25T16:26:36.000+0000","ankit_frenz","ankit_frenz",36,12,0.5869565217391305,36,12,0.5869565217391305,0,0,0
"MDL-46132","Bug","2014-06-25T16:24:46.000+0000","ankit_frenz","ankit_frenz",35,11,0.5869565217391305,35,11,0.5869565217391305,0,0,0
"MDL-46131","Bug","2014-06-25T16:15:44.000+0000","ankit_frenz","ankit_frenz",34,10,0.5869565217391305,34,10,0.5869565217391305,0,0,0
"MDL-46130","Bug","2014-06-25T15:53:27.000+0000","ankit_frenz","ankit_frenz",33,9,0.5869565217391305,33,9,0.5869565217391305,0,0,0
"MDL-46129","Bug","2014-06-25T15:52:32.000+0000","ankit_frenz","ankit_frenz",32,8,0.5869565217391305,32,8,0.5869565217391305,0,0,0
"MDL-46111","Bug","2014-06-24T13:37:31.000+0000","ankit_frenz","ankit_frenz",31,7,0.5869565217391305,31,7,0.5869565217391305,0,0,0
"MDL-46110","Bug","2014-06-24T13:33:11.000+0000","ankit_frenz","ankit_frenz",30,6,0.5869565217391305,30,6,0.5869565217391305,0,0,0
"MDL-46109","Bug","2014-06-24T12:05:41.000+0000","ankit_frenz","ankit_frenz",29,5,0.5869565217391305,29,5,0.5869565217391305,0,0,0
"MDL-46036","Bug","2014-06-18T09:20:38.000+0000","andyjdavis","andyjdavis",3,1,1.0,3,1,1.0,2,0,1.0
"MDL-46022","Improvement","2014-06-17T13:50:12.000+0000","jethac","jethac",2,2,0.9090909090909091,2,2,0.9090909090909091,3,2,1.0
"MDL-46016","Bug","2014-06-17T05:55:23.000+0000","hernan43","hernan43",0,0,0.0,0,0,0.0,0,0,0
"MDL-45939","Bug","2014-06-10T10:18:51.000+0000","ankit_frenz","ankit_frenz",28,5,0.5869565217391305,28,5,0.5869565217391305,0,0,0
"MDL-45938","Bug","2014-06-10T10:17:35.000+0000","ankit_frenz","ankit_frenz",27,4,0.5869565217391305,27,4,0.5869565217391305,0,0,0
"MDL-45936","Improvement","2014-06-10T08:41:45.000+0000","markn","markn",19,1,0.8636363636363636,19,1,0.8636363636363636,18,1,0.9
"MDL-45935","Bug","2014-06-10T08:12:20.000+0000","dobedobedoh","dobedobedoh",22,2,0.9375,22,2,0.9375,26,2,0.9444444444444444
"MDL-45920","Task","2014-06-09T16:25:30.000+0000","johno","johno",1,1,1.0,1,1,1.0,0,0,0
"MDL-45919","Bug","2014-06-09T14:15:31.000+0000","ankit_frenz","ankit_frenz",26,3,0.5869565217391305,26,3,0.5869565217391305,0,0,0
"MDL-45918","Bug","2014-06-09T14:13:58.000+0000","ankit_frenz","ankit_frenz",25,2,0.5869565217391305,25,2,0.5869565217391305,0,0,0
"MDL-45916","Bug","2014-06-09T12:14:27.000+0000","ankit_frenz","ankit_frenz",24,1,0.5869565217391305,24,1,0.5869565217391305,0,0,0
"MDL-45897","Improvement","2014-06-06T14:57:27.000+0000","fred","fred",32,3,0.8723404255319149,32,3,0.8723404255319149,0,0,0
"MDL-45894","Improvement","2014-06-06T14:37:10.000+0000","fred","fred",31,2,0.8723404255319149,31,2,0.8723404255319149,0,0,0
"MDL-45780","Bug","2014-05-30T22:22:16.000+0000","timhunt","timhunt",4,1,1.0,4,1,1.0,25,3,0.9444444444444444
"MDL-45772","Bug","2014-05-30T10:16:42.000+0000","brendan.barlow5","brendan.barlow5",0,0,0.0,0,0,0.0,0,0,0
"MDL-45594","Bug","2014-05-17T01:35:41.000+0000","timhunt","timhunt",3,0,1.0,3,0,1.0,0,0,0
"MDL-45580","Bug","2014-05-16T03:59:39.000+0000","cfollin","cfollin",3,0,1.0,3,0,1.0,0,0,0
"MDL-45395","Bug","2014-05-02T22:08:14.000+0000","poltawski","poltawski",11,3,0.8571428571428571,11,3,0.8571428571428571,0,0,0
"MDL-45381","Bug","2014-05-02T11:58:13.000+0000","johno","johno",0,0,1.0,0,0,1.0,0,0,0
"MDL-45292","Bug","2014-04-28T12:05:54.000+0000","jethac","jethac",1,1,0.9090909090909091,1,1,0.9090909090909091,2,1,1.0
"MDL-45040","Bug","2014-04-10T17:57:14.000+0000","jethac","jethac",0,0,0.9090909090909091,0,0,0.9090909090909091,1,0,1.0
"MDL-45029","Bug","2014-04-10T02:27:28.000+0000","paliniasky@gmail.com","paliniasky@gmail.com",0,0,0.0,0,0,0.0,0,0,0
"MDL-44949","Bug","2014-04-04T12:00:29.000+0000","damyon","damyon",83,50,0.9215686274509803,83,50,0.9215686274509803,23,10,0.8148148148148148
"MDL-44927","Improvement","2014-04-03T11:11:10.000+0000","damyon","damyon",82,49,0.9215686274509803,82,49,0.9215686274509803,22,9,0.8148148148148148
"MDL-44881","Bug","2014-04-01T11:11:07.000+0000","fred","fred",30,19,0.8723404255319149,30,19,0.8723404255319149,13,1,0.5714285714285714
"MDL-44874","Bug","2014-03-31T19:22:52.000+0000","andreabix","andreabix",3,0,0.5,3,0,0.5,0,0,0
"MDL-44846","Bug","2014-03-28T17:33:09.000+0000","fred","fred",29,18,0.8723404255319149,29,18,0.8723404255319149,21,8,0.8148148148148148
"MDL-44844","Bug","2014-03-28T13:39:26.000+0000","damyon","damyon",81,48,0.9215686274509803,81,48,0.9215686274509803,24,19,0.9444444444444444
"MDL-44832","Bug","2014-03-27T17:05:21.000+0000","damyon","damyon",80,47,0.9215686274509803,80,47,0.9215686274509803,20,7,0.8148148148148148
"MDL-44826","Improvement","2014-03-27T13:39:47.000+0000","damyon","damyon",79,46,0.9215686274509803,79,46,0.9215686274509803,0,0,0
"MDL-44810","Bug","2014-03-26T16:23:15.000+0000","poltawski","poltawski",10,2,0.8571428571428571,10,2,0.8571428571428571,0,0,0
"MDL-44808","Bug","2014-03-26T15:57:26.000+0000","poltawski","poltawski",9,1,0.8571428571428571,9,1,0.8571428571428571,0,0,0
"MDL-44806","Bug","2014-03-26T15:30:08.000+0000","poltawski","poltawski",8,0,0.8571428571428571,8,0,0.8571428571428571,0,0,0
"MDL-44794","Improvement","2014-03-26T11:30:02.000+0000","andyjdavis","andyjdavis",2,0,1.0,2,0,1.0,0,0,1.0
"MDL-44784","Bug","2014-03-25T17:39:56.000+0000","damyon","damyon",78,45,0.9215686274509803,78,45,0.9215686274509803,0,0,0
"MDL-44782","Bug","2014-03-25T16:25:36.000+0000","damyon","damyon",77,44,0.9215686274509803,77,44,0.9215686274509803,0,0,0
"MDL-44780","Bug","2014-03-25T16:21:02.000+0000","damyon","damyon",75,42,0.9215686274509803,75,42,0.9215686274509803,0,0,0
"MDL-44778","Improvement","2014-03-25T16:04:25.000+0000","damyon","damyon",74,41,0.9215686274509803,74,41,0.9215686274509803,0,0,0
"MDL-44773","Bug","2014-03-25T15:48:45.000+0000","damyon","damyon",71,38,0.9215686274509803,71,38,0.9215686274509803,0,0,0
"MDL-44772","Improvement","2014-03-25T15:46:22.000+0000","damyon","damyon",70,37,0.9215686274509803,70,37,0.9215686274509803,0,0,0
"MDL-44770","Improvement","2014-03-25T15:41:42.000+0000","damyon","damyon",69,36,0.9215686274509803,69,36,0.9215686274509803,0,0,0
"MDL-44765","Bug","2014-03-25T15:17:35.000+0000","dobedobedoh","dobedobedoh",21,17,0.9375,21,17,0.9375,0,0,0
